step,episode/success_rate,val/success_rate,critic/score/mean,actor/kl_loss,actor/entropy_loss,actor/pg_loss,actor/grad_norm,episode/valid_action_ratio,episode/length/mean,response_length/mean
35,0.3125,,1.4988232851028442,0.10063126683235168,0.6924119591712952,0.026948070153594017,0.9220219254493713,0.9998071193695068,40.4296875,144.22164916992188
36,0.5390625,,3.569878578186035,0.10746624320745468,0.6545495986938477,0.007514376193284988,1.0380303859710693,1.0,35.8359375,140.32205200195312
37,0.375,,1.7978895902633667,0.10008470714092255,0.6320633292198181,0.005103483330458403,0.6404696106910706,1.0,38.09375,144.47645568847656
38,0.5,,2.681159496307373,0.12971915304660797,0.6484922766685486,0.00196026056073606,0.9554725885391235,1.0,34.171875,136.71875
39,0.546875,,2.83203125,0.10431671142578125,0.625203013420105,-0.0003379164554644376,0.6729187369346619,1.0,31.5859375,140.019287109375
40,0.359375,0.4375,1.912109375,0.10987845063209534,0.6332635283470154,0.018826603889465332,0.9515553116798401,1.0,39.6015625,131.4279327392578
41,0.609375,,3.5630123615264893,0.13930608332157135,0.6212906837463379,-0.014589454047381878,0.9446646571159363,1.0,30.3515625,131.54611206054688
42,0.40625,,1.9812500476837158,0.10869032144546509,0.6285070776939392,0.021751686930656433,0.9408159255981445,1.0,37.0390625,128.5764617919922
43,0.609375,,3.699596881866455,0.10915563255548477,0.6178802251815796,0.020083434879779816,0.8757488131523132,1.0,30.9921875,129.70236206054688
44,0.5703125,,3.5354244709014893,0.11546885222196579,0.5885174870491028,0.04302796348929405,1.2695443630218506,0.9997667670249939,33.2265625,132.2273712158203
45,0.4296875,,2.79296875,0.10779490321874619,0.6292807459831238,0.027942955493927002,0.8991758227348328,1.0,39.5546875,140.9265594482422
46,0.5,,3.003472328186035,0.1174994558095932,0.5875078439712524,0.023862674832344055,1.014483094215393,1.0,35.765625,126.63845825195312
47,0.625,,4.129783630371094,0.1435641050338745,0.575606644153595,-0.0347716398537159,1.0556613206863403,0.9997596144676208,32.0078125,128.4810028076172
48,0.5703125,,3.5307836532592773,0.1257522851228714,0.5714436769485474,0.016252897679805756,0.9871377944946289,1.0,33.2109375,131.06016540527344
49,0.4453125,,2.508333444595337,0.1357988566160202,0.596477210521698,-0.009389630518853664,0.6808252334594727,1.0,37.015625,131.7795867919922
50,0.71875,0.6484375,4.762702465057373,0.14290380477905273,0.5882613658905029,0.018848953768610954,1.1548986434936523,0.9997106194496155,26.859375,131.66029357910156
51,0.3203125,,1.4257616996765137,0.14924336969852448,0.6599494814872742,-0.009190989658236504,0.7576338648796082,0.999804675579071,39.625,151.8806610107422
52,0.515625,,2.8308823108673096,0.13476048409938812,0.6106878519058228,-0.00805408414453268,1.1929576396942139,1.0,33.78125,152.2493133544922
53,0.7890625,,5.113636493682861,0.149044930934906,0.5826490521430969,0.04826994240283966,0.8120594024658203,1.0,21.671875,138.06712341308594
54,0.6171875,,3.2920258045196533,0.13405996561050415,0.6430283784866333,0.007736642844974995,0.6504025459289551,1.0,28.546875,145.97467041015625
55,0.4609375,,2.870065689086914,0.12984076142311096,0.6724527478218079,0.005235763732343912,0.9504110217094421,1.0,37.796875,158.3902130126953
56,0.546875,,3.0215864181518555,0.16522744297981262,0.6440485119819641,0.02332337573170662,1.0283055305480957,0.9995192289352417,32.4609375,153.17764282226562
57,0.7421875,,4.8249688148498535,0.130773663520813,0.6253703236579895,0.011647961102426052,0.9443435668945312,0.9996874928474426,24.90625,149.64218139648438
58,0.5703125,,2.861168146133423,0.15953898429870605,0.6057980060577393,0.01607249304652214,0.9355464577674866,1.0,30.1171875,144.6588134765625
59,0.6484375,,3.75822377204895,0.1470642238855362,0.5911760330200195,0.011823330074548721,0.999636709690094,1.0,28.1796875,150.7269744873047
60,0.6953125,0.6640625,4.059494972229004,0.16099457442760468,0.5401049256324768,0.012385196052491665,1.1707533597946167,1.0,25.546875,145.38491821289062
61,0.5625,,3.3072917461395264,0.15742196142673492,0.592305064201355,0.05680004507303238,1.074638843536377,1.0,32.71875,142.890869140625
62,0.7421875,,4.201388835906982,0.1752452850341797,0.5148049592971802,0.047260843217372894,0.9247727394104004,1.0,22.109375,133.6576385498047
63,0.59375,,3.296567678451538,0.13312412798404694,0.5447043776512146,0.015518613159656525,0.8242495656013489,0.9994876980781555,30.3125,145.77227783203125
64,0.421875,,2.4066152572631836,0.1811593472957611,0.5832255482673645,0.05408572405576706,1.1494272947311401,0.9995941519737244,38.046875,139.33441162109375
65,0.6171875,,3.693647623062134,0.1833796352148056,0.5371682643890381,0.020162345841526985,0.851180374622345,1.0,30.34375,133.36834716796875
66,0.5859375,,3.0234375,0.1692885309457779,0.5692930817604065,-0.011469419114291668,0.6540542244911194,1.0,29.6875,136.3268280029297
67,0.6953125,,3.9889705181121826,0.17390790581703186,0.6331930756568909,0.018921593204140663,0.9889323711395264,1.0,25.359375,135.84344482421875
68,0.5390625,,3.064342498779297,0.17005668580532074,0.62992262840271,0.06786929070949554,1.0796172618865967,0.9997667670249939,33.1953125,144.59048461914062
69,0.515625,,2.1547129154205322,0.15676753222942352,0.6568127274513245,0.005133140366524458,0.9226691722869873,0.9997479915618896,30.859375,151.81350708007812
70,0.578125,0.6328125,2.9738729000091553,0.1574176400899887,0.5061110258102417,0.004240287933498621,0.8499665260314941,1.0,30.015625,137.7423095703125
71,0.359375,,1.6213067770004272,0.1626630574464798,0.6489003300666809,0.007752042263746262,0.8107228875160217,0.9995941519737244,38.2265625,142.04281616210938
72,0.703125,,4.479166507720947,0.18959878385066986,0.5536604523658752,0.0025827588979154825,0.9588648080825806,1.0,26.8828125,133.5413818359375
73,0.640625,,3.4176137447357178,0.16697074472904205,0.5692554712295532,0.013575536198914051,0.7107529640197754,1.0,27.265625,133.10084533691406
74,0.6015625,,3.4272541999816895,0.16633428633213043,0.5358049273490906,-0.006449140142649412,0.8828175067901611,1.0,30.265625,131.2353973388672
75,0.453125,,2.0130887031555176,0.15759846568107605,0.622671365737915,-0.02083648182451725,0.9419001936912537,0.9995471239089966,34.25,135.31362915039062
76,0.328125,,1.5448827743530273,0.1695353388786316,0.6613047122955322,-0.012968409806489944,1.1938683986663818,0.9996093511581421,39.734375,135.08438110351562
77,0.453125,,2.0380208492279053,0.21183469891548157,0.6288368105888367,0.003181507345288992,0.7336220741271973,0.9997735619544983,34.34375,132.94656372070312
78,0.5546875,,2.929067373275757,0.17330098152160645,0.5264471769332886,0.050905097275972366,0.88630610704422,1.0,31.4921875,130.32962036132812
79,0.4140625,,1.8619357347488403,0.1960059255361557,0.6349514722824097,0.008127996698021889,0.5846133828163147,0.9995659589767456,36.0,133.21484375
80,0.6171875,0.6015625,3.8054184913635254,0.2103927582502365,0.510277509689331,0.03989701718091965,0.8469002842903137,0.9997479915618896,30.9296875,128.36517333984375
81,0.6640625,,3.7811648845672607,0.18082290887832642,0.5449709296226501,0.003764053573831916,0.9658069014549255,0.9991477131843567,27.0234375,138.4377899169922
82,0.5859375,,3.742980480194092,0.22507070004940033,0.5422399640083313,0.01783517375588417,1.014527678489685,0.9997667670249939,33.015625,129.8516845703125
83,0.546875,,3.026442289352417,0.22112345695495605,0.5471154451370239,-0.025126978754997253,0.6098617911338806,1.0,32.4921875,135.37428283691406
84,0.765625,,5.104166507720947,0.15743495523929596,0.43484926223754883,0.05866071581840515,0.7645993828773499,1.0,23.9296875,125.52896881103516
85,0.65625,,3.9555647373199463,0.23906798660755157,0.49562835693359375,0.03810872137546539,0.6167723536491394,0.999725878238678,28.4140625,124.90817260742188
86,0.4140625,,2.2059829235076904,0.17853237688541412,0.4969516694545746,0.028225500136613846,0.7164177894592285,0.9997944235801697,37.5859375,124.93667602539062
87,0.5703125,,3.0704119205474854,0.14243856072425842,0.5095393657684326,0.026341596618294716,0.9688034057617188,0.9997519850730896,31.0546875,121.11383819580078
88,0.546875,,2.9759135246276855,0.22667698562145233,0.5035216212272644,0.07423108071088791,1.1157790422439575,0.9995192289352417,32.1953125,119.56322479248047
89,0.6796875,,4.161903381347656,0.23393072187900543,0.5047481656074524,0.04423171281814575,1.2159513235092163,0.9997159242630005,27.4375,123.13693237304688
90,0.5859375,0.640625,3.062422037124634,0.21403512358665466,0.5295732617378235,0.031870272010564804,1.064177393913269,0.999218761920929,29.875,120.43567657470703
91,0.515625,,2.8331573009490967,0.21300187706947327,0.5357245802879333,0.04859696328639984,0.7313756346702576,0.9997702240943909,33.8125,120.32858276367188
92,0.734375,,4.05555534362793,0.20184557139873505,0.5032238960266113,0.015741784125566483,0.5120142698287964,1.0,22.375,114.71284484863281
93,0.59375,,3.024284839630127,0.21571172773838043,0.6763771772384644,0.01196470856666565,1.1500524282455444,0.9992055296897888,29.1328125,124.7184829711914
94,0.53125,,2.8005683422088623,0.25185295939445496,0.6643829941749573,0.009969362989068031,1.152499794960022,0.9990530014038086,32.5546875,126.9178466796875
95,0.6796875,,4.159062385559082,0.23839181661605835,0.6093602180480957,0.025791272521018982,0.9386618137359619,0.9997159242630005,27.4296875,120.94886016845703
96,0.796875,,5.825797080993652,0.2279825508594513,0.6009837985038757,0.031335800886154175,1.0120030641555786,0.999043345451355,24.328125,125.98150634765625
97,0.640625,,3.984349012374878,0.2700580954551697,0.6350533962249756,0.01062193512916565,1.010132074356079,0.9997395873069763,29.921875,123.92864227294922
98,0.6640625,,3.6804397106170654,0.2189439833164215,0.6689339876174927,0.01588907092809677,0.8220666646957397,0.9988425970077515,26.5390625,121.84954071044922
99,0.7109375,,4.589004993438721,0.22667153179645538,0.6679257750511169,0.011946426704525948,1.2088477611541748,0.9988425970077515,26.765625,125.76070404052734
100,0.4375,0.6796875,2.3816933631896973,0.2751794755458832,0.7816219925880432,0.03280340135097504,1.2532427310943604,0.9993665814399719,36.8984375,129.92462158203125
101,0.546875,,2.2800581455230713,0.25347059965133667,0.7345768809318542,0.11459042131900787,1.1383036375045776,0.9986758232116699,29.359375,123.2966079711914
102,0.828125,,5.8041157722473145,0.23011687397956848,0.6062204837799072,0.03882667049765587,0.8680470585823059,1.0,20.4765625,112.38605499267578
103,0.515625,,2.4168457984924316,0.255709707736969,0.786044716835022,-0.018105478957295418,1.152178406715393,0.99853515625,31.953125,129.25244140625
104,0.5390625,,2.8268990516662598,0.28970927000045776,0.8181523680686951,0.045519277453422546,0.9125497937202454,0.9997596144676208,32.0859375,132.1139373779297
105,0.8203125,,5.71580696105957,0.223659485578537,0.7091213464736938,-0.0012372175697237253,1.0618040561676025,0.9996366500854492,21.0546875,123.54833221435547
106,0.7890625,,5.291597366333008,0.33180704712867737,0.7599679231643677,0.07188010215759277,1.1402565240859985,0.9993055462837219,22.40625,126.59618377685547
107,0.4765625,,2.552816867828369,0.23110359907150269,0.9279690980911255,0.02849499322474003,0.9706712961196899,1.0,35.1328125,136.6432647705078
108,0.7109375,,4.661846160888672,0.2834603190422058,0.8636614084243774,0.04965377599000931,1.0523751974105835,0.9991477131843567,27.046875,127.95170593261719
109,0.7734375,,5.374937534332275,0.28276684880256653,0.8440549373626709,0.14378562569618225,1.0614826679229736,0.9993749856948853,24.5625,131.58969116210938
110,0.75,0.7734375,4.784993648529053,0.28588616847991943,0.822292149066925,0.016129259020090103,1.0674222707748413,0.9983723759651184,23.9453125,133.5113983154297
111,0.78125,,5.68311882019043,0.2535431981086731,0.7294414639472961,0.0320008248090744,0.8528587818145752,0.9990808963775635,25.2734375,129.14369201660156
112,0.6796875,,3.8190503120422363,0.23360589146614075,0.7916930913925171,0.03757978975772858,1.2436360120773315,0.9993990659713745,25.9140625,136.47296142578125
113,0.703125,,4.290745258331299,0.2003863900899887,0.8202875852584839,0.03099021315574646,1.3328438997268677,0.9987980723381042,26.0,131.8819122314453
114,0.7578125,,5.488802433013916,0.28055885434150696,0.6892921924591064,0.009856551885604858,1.2608158588409424,0.9979745149612427,26.75,135.80178833007812
115,0.796875,,5.2142438888549805,0.20725993812084198,0.7053635120391846,0.03794645145535469,0.903383195400238,0.9985465407371521,21.25,130.45094299316406
116,0.7421875,,4.4513959884643555,0.31303220987319946,0.7457076907157898,0.10605306178331375,0.8570027947425842,0.9993351101875305,23.21875,128.64195251464844
117,0.625,,3.110738515853882,0.30208641290664673,0.8301351070404053,0.028142958879470825,0.9793604612350464,0.9994317889213562,27.2265625,137.9545440673828
118,0.8515625,,6.615660190582275,0.23260849714279175,0.6140464544296265,-0.002746019745245576,0.9739093780517578,0.9989346861839294,21.9453125,129.4389190673828
119,0.765625,,5.0260090827941895,0.308744877576828,0.6165295839309692,0.036738310009241104,0.7207603454589844,0.9996744990348816,23.5546875,135.0859375
120,0.703125,0.7890625,4.3130011558532715,0.2014177143573761,0.7340918779373169,0.07820314913988113,1.0813472270965576,0.9991155862808228,26.140625,138.89122009277344
121,0.6328125,,3.8019793033599854,0.2958235740661621,0.7985432744026184,-0.029762502759695053,1.2603733539581299,0.9989583492279053,29.671875,139.26145935058594
122,0.6328125,,3.7942187786102295,0.27649447321891785,0.769290030002594,-0.0038285935297608376,0.7705917358398438,0.9994791746139526,29.5546875,140.9153594970703
123,0.5859375,,4.015580654144287,0.29545220732688904,0.8449774384498596,0.0691138207912445,1.1541601419448853,0.9995535612106323,34.578125,142.7738800048828
124,0.703125,,4.75597620010376,0.260488361120224,0.7004998326301575,0.018674258142709732,1.0608570575714111,0.999451756477356,28.28125,134.64364624023438
125,0.671875,,4.232429027557373,0.3114086389541626,0.7792556881904602,0.03235580027103424,0.920109748840332,0.999725878238678,28.4609375,146.32510375976562
126,0.71875,,5.247369766235352,0.2591649293899536,0.7676871418952942,0.04137682914733887,1.0543835163116455,0.9997395873069763,29.515625,152.12942504882812
127,0.6640625,,3.5995874404907227,0.23199224472045898,0.8313016295433044,0.006280724424868822,0.7825667858123779,0.9994103908538818,26.2421875,149.5265350341797
128,0.6328125,,3.6609911918640137,0.27374887466430664,0.7790374159812927,-0.018558988347649574,1.1318684816360474,0.9989224076271057,28.96875,146.3523712158203
129,0.78125,,5.302393913269043,0.22914521396160126,0.6632834076881409,0.01966777816414833,1.0152513980865479,0.998670220375061,23.3125,141.50665283203125
130,0.890625,0.75,7.001521110534668,0.28443247079849243,0.5837090611457825,0.03573257848620415,0.9249809980392456,0.9983108043670654,18.1640625,136.6976318359375
131,0.625,,3.082301139831543,0.36456552147865295,0.7809225916862488,0.01756308600306511,0.9079059362411499,0.9991477131843567,27.0546875,150.24346923828125
132,0.7109375,,4.513473033905029,0.29399046301841736,0.84620600938797,-0.03149391710758209,0.7658988833427429,0.9991155862808228,26.3359375,157.8387451171875
133,0.6328125,,3.9393701553344727,0.3459662199020386,0.8118131160736084,0.08526569604873657,0.9566924571990967,0.9982069730758667,30.2890625,160.50973510742188
134,0.5546875,,3.3960938453674316,0.25324562191963196,0.815379798412323,-0.00499535258859396,0.7864658236503601,0.9995404481887817,33.6953125,170.81410217285156
135,0.625,,3.863205671310425,0.2718735337257385,0.9616161584854126,0.034545380622148514,1.2211672067642212,0.9979838728904724,30.5078125,178.17388916015625
136,0.640625,,4.018826961517334,0.31335216760635376,0.8759822845458984,0.0817997008562088,1.052584171295166,0.9987192749977112,30.125,180.46875
137,0.8203125,,5.6695685386657715,0.24270504713058472,0.7843090891838074,0.050327423959970474,0.8764886856079102,0.9992559552192688,20.765625,165.3463592529297
138,0.546875,,2.618346691131592,0.24131561815738678,0.9227398633956909,0.08566444367170334,0.9333359599113464,0.9989919066429138,30.7109375,174.53150939941406
139,0.828125,,5.785023212432861,0.2942766547203064,0.6947636008262634,0.03980344906449318,0.8959156274795532,0.9996188879013062,20.3671875,168.4580841064453
140,0.78125,0.7421875,4.847347736358643,0.28645607829093933,0.7304487228393555,0.05898796021938324,0.8339980840682983,0.9996366500854492,21.203125,163.5003662109375
141,0.71875,,5.027275085449219,0.20731616020202637,0.7389059662818909,0.014275250025093555,1.0440053939819336,0.9986293911933899,28.359375,166.3174285888672
142,0.734375,,4.083159923553467,0.3150160312652588,0.7483482956886292,0.012873810715973377,0.9420754313468933,0.9982638955116272,22.4453125,160.82916259765625
143,0.703125,,4.221755027770996,0.2602136731147766,0.778369665145874,0.03201702982187271,0.7222152352333069,1.0,25.6875,166.08563232421875
144,0.734375,,4.7364277839660645,0.2665894031524658,0.7584415078163147,0.026760844513773918,0.8628390431404114,0.9990808963775635,25.2734375,170.76072692871094
145,0.7109375,,4.313694953918457,0.23601631820201874,0.7296229004859924,0.0012194131268188357,0.882040798664093,0.9996936321258545,25.4375,174.0741424560547
146,0.78125,,5.299169063568115,0.23147709667682648,0.6041677594184875,0.0016963654197752476,0.7973062992095947,0.9996675252914429,23.2265625,163.49002075195312
147,0.796875,,6.093719959259033,0.3044787347316742,0.6450890302658081,0.061740435659885406,0.9623266458511353,0.9996995329856873,25.96875,163.11207580566406
148,0.828125,,6.383463382720947,0.2527913749217987,0.5585667490959167,0.03666723519563675,0.9933764934539795,1.0,23.8046875,163.8723907470703
149,0.8359375,,6.126344203948975,0.2569167912006378,0.5491147637367249,0.033419083803892136,1.0707213878631592,0.9989098906517029,21.1328125,158.7089385986328
150,0.8828125,0.71875,6.714409828186035,0.28532785177230835,0.5795757174491882,0.014234930276870728,0.8576108813285828,1.0,17.8984375,142.1002655029297
